station_id,name,free_bikes,empty_slots,has_ebikes,ebikes,slots,renting,returning,timestamp,station_location,outdoor_space_num,category_name,num_by_cat,num_parks
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Campground,1,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Dog Park,1,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Farm,1,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Garden,3,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Hot Spring,1,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Monument,2,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Park,27,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Playground,6,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Plaza,2,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Rock Climbing Spot,1,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Roof Deck,2,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Structure,1,27
36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),4,11,True,2,15,1,1,2023-08-31T14:04:02.318000Z,"45.516926210319546,-73.56425732374191",49,Urban Park,1,27
8db822a266b5ccb3a1e323ddc8721d62,Ateliers municipaux de St-Laurent (Cavendish / Poirier),3,16,True,0,19,1,1,2023-08-31T14:04:03.231000Z,"45.506175841460966,-73.71118605136871",8,Dog Park,1,3
8db822a266b5ccb3a1e323ddc8721d62,Ateliers municipaux de St-Laurent (Cavendish / Poirier),3,16,True,0,19,1,1,2023-08-31T14:04:03.231000Z,"45.506175841460966,-73.71118605136871",8,Hiking Trail,1,3
8db822a266b5ccb3a1e323ddc8721d62,Ateliers municipaux de St-Laurent (Cavendish / Poirier),3,16,True,0,19,1,1,2023-08-31T14:04:03.231000Z,"45.506175841460966,-73.71118605136871",8,Park,3,3
8db822a266b5ccb3a1e323ddc8721d62,Ateliers municipaux de St-Laurent (Cavendish / Poirier),3,16,True,0,19,1,1,2023-08-31T14:04:03.231000Z,"45.506175841460966,-73.71118605136871",8,Playground,3,3
660275cd7d4368cc7590f1606c633bd6,Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),10,15,True,8,25,1,1,2023-08-31T14:04:01.652000Z,"45.5129938566323,-73.68249848484993",9,Campground,1,7
660275cd7d4368cc7590f1606c633bd6,Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),10,15,True,8,25,1,1,2023-08-31T14:04:01.652000Z,"45.5129938566323,-73.68249848484993",9,Park,7,7
660275cd7d4368cc7590f1606c633bd6,Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),10,15,True,8,25,1,1,2023-08-31T14:04:01.652000Z,"45.5129938566323,-73.68249848484993",9,Playground,1,7
fddada5adc997290212b3f540c017274,Centre des loisirs (Tassé / Grenet),8,6,True,5,15,1,1,2023-08-31T14:04:03.230000Z,"45.51473429416659,-73.69144901633263",6,Dog Park,2,3
fddada5adc997290212b3f540c017274,Centre des loisirs (Tassé / Grenet),8,6,True,5,15,1,1,2023-08-31T14:04:03.230000Z,"45.51473429416659,-73.69144901633263",6,Park,3,3
fddada5adc997290212b3f540c017274,Centre des loisirs (Tassé / Grenet),8,6,True,5,15,1,1,2023-08-31T14:04:03.230000Z,"45.51473429416659,-73.69144901633263",6,Playground,1,3
83d02cd8a043b8305a4031063005d32e,Parc Marlborough (Beauzèle / Robichaud),12,3,True,1,15,1,1,2023-08-31T14:04:01.655000Z,"45.52234149817879,-73.72167885303497",8,Dog Park,1,4
83d02cd8a043b8305a4031063005d32e,Parc Marlborough (Beauzèle / Robichaud),12,3,True,1,15,1,1,2023-08-31T14:04:01.655000Z,"45.52234149817879,-73.72167885303497",8,Farm,1,4
83d02cd8a043b8305a4031063005d32e,Parc Marlborough (Beauzèle / Robichaud),12,3,True,1,15,1,1,2023-08-31T14:04:01.655000Z,"45.52234149817879,-73.72167885303497",8,Park,4,4
83d02cd8a043b8305a4031063005d32e,Parc Marlborough (Beauzèle / Robichaud),12,3,True,1,15,1,1,2023-08-31T14:04:01.655000Z,"45.52234149817879,-73.72167885303497",8,Playground,2,4
888e6052f1aebab8d8a527776b3499b6,Champdoré / de Lorimier,8,6,True,2,15,1,1,2023-08-31T14:04:01.665000Z,"45.566869345371856,-73.64101678133011",4,Dog Park,1,1
888e6052f1aebab8d8a527776b3499b6,Champdoré / de Lorimier,8,6,True,2,15,1,1,2023-08-31T14:04:01.665000Z,"45.566869345371856,-73.64101678133011",4,Garden,1,1
888e6052f1aebab8d8a527776b3499b6,Champdoré / de Lorimier,8,6,True,2,15,1,1,2023-08-31T14:04:01.665000Z,"45.566869345371856,-73.64101678133011",4,Landmarks and Outdoors,1,1
888e6052f1aebab8d8a527776b3499b6,Champdoré / de Lorimier,8,6,True,2,15,1,1,2023-08-31T14:04:01.665000Z,"45.566869345371856,-73.64101678133011",4,Park,1,1
f3e8bbaffc3930bc19681467b42595cf,Beurling / Godin,6,12,True,0,19,1,1,2023-08-31T14:04:01.668000Z,"45.44791581215845,-73.58381867408752",12,Landmarks and Outdoors,1,9
f3e8bbaffc3930bc19681467b42595cf,Beurling / Godin,6,12,True,0,19,1,1,2023-08-31T14:04:01.668000Z,"45.44791581215845,-73.58381867408752",12,Monument,1,9
f3e8bbaffc3930bc19681467b42595cf,Beurling / Godin,6,12,True,0,19,1,1,2023-08-31T14:04:01.668000Z,"45.44791581215845,-73.58381867408752",12,Park,9,9
f3e8bbaffc3930bc19681467b42595cf,Beurling / Godin,6,12,True,0,19,1,1,2023-08-31T14:04:01.668000Z,"45.44791581215845,-73.58381867408752",12,Playground,1,9
1ffa6ec805ef0a7803b86fa6bef5c1af,Kirkfield / de Chambois,19,6,True,1,27,1,1,2023-08-31T14:04:01.861000Z,"45.51293324107222,-73.63389015197754",13,Dog Park,1,7
1ffa6ec805ef0a7803b86fa6bef5c1af,Kirkfield / de Chambois,19,6,True,1,27,1,1,2023-08-31T14:04:01.861000Z,"45.51293324107222,-73.63389015197754",13,Garden,1,7
1ffa6ec805ef0a7803b86fa6bef5c1af,Kirkfield / de Chambois,19,6,True,1,27,1,1,2023-08-31T14:04:01.861000Z,"45.51293324107222,-73.63389015197754",13,Hiking Trail,1,7
1ffa6ec805ef0a7803b86fa6bef5c1af,Kirkfield / de Chambois,19,6,True,1,27,1,1,2023-08-31T14:04:01.861000Z,"45.51293324107222,-73.63389015197754",13,Monument,1,7
1ffa6ec805ef0a7803b86fa6bef5c1af,Kirkfield / de Chambois,19,6,True,1,27,1,1,2023-08-31T14:04:01.861000Z,"45.51293324107222,-73.63389015197754",13,Park,7,7
1ffa6ec805ef0a7803b86fa6bef5c1af,Kirkfield / de Chambois,19,6,True,1,27,1,1,2023-08-31T14:04:01.861000Z,"45.51293324107222,-73.63389015197754",13,Playground,2,7
65fcf6251f8e1caef9d4ec19d3c37f64,Parc des Rapides (LaSalle / 6e avenue),7,13,True,0,23,1,1,2023-08-31T14:04:01.929000Z,"45.42947143740888,-73.59309915918857",2,Park,2,2
17a401a4d9de7e987b12cbc5686cadc2,Métro Longueuil - Université de Sherbrooke,28,7,True,5,35,1,1,2023-08-31T14:04:01.969000Z,"45.52331869398737,-73.52012693881989",4,Campground,1,1
17a401a4d9de7e987b12cbc5686cadc2,Métro Longueuil - Université de Sherbrooke,28,7,True,5,35,1,1,2023-08-31T14:04:01.969000Z,"45.52331869398737,-73.52012693881989",4,Park,1,1
17a401a4d9de7e987b12cbc5686cadc2,Métro Longueuil - Université de Sherbrooke,28,7,True,5,35,1,1,2023-08-31T14:04:01.969000Z,"45.52331869398737,-73.52012693881989",4,Playground,1,1
17a401a4d9de7e987b12cbc5686cadc2,Métro Longueuil - Université de Sherbrooke,28,7,True,5,35,1,1,2023-08-31T14:04:01.969000Z,"45.52331869398737,-73.52012693881989",4,Windmill,1,1
6832a18f263cc93c01c71013a19baa8f,St-Charles / Montarville,3,12,True,0,15,1,1,2023-08-31T14:04:01.971000Z,"45.53368199320325,-73.51526074111462",13,Campground,3,3
6832a18f263cc93c01c71013a19baa8f,St-Charles / Montarville,3,12,True,0,15,1,1,2023-08-31T14:04:01.971000Z,"45.53368199320325,-73.51526074111462",13,Garden,1,3
6832a18f263cc93c01c71013a19baa8f,St-Charles / Montarville,3,12,True,0,15,1,1,2023-08-31T14:04:01.971000Z,"45.53368199320325,-73.51526074111462",13,Harbor or Marina,3,3
6832a18f263cc93c01c71013a19baa8f,St-Charles / Montarville,3,12,True,0,15,1,1,2023-08-31T14:04:01.971000Z,"45.53368199320325,-73.51526074111462",13,Landmarks and Outdoors,1,3
6832a18f263cc93c01c71013a19baa8f,St-Charles / Montarville,3,12,True,0,15,1,1,2023-08-31T14:04:01.971000Z,"45.53368199320325,-73.51526074111462",13,Park,3,3
6832a18f263cc93c01c71013a19baa8f,St-Charles / Montarville,3,12,True,0,15,1,1,2023-08-31T14:04:01.971000Z,"45.53368199320325,-73.51526074111462",13,Playground,1,3
6832a18f263cc93c01c71013a19baa8f,St-Charles / Montarville,3,12,True,0,15,1,1,2023-08-31T14:04:01.971000Z,"45.53368199320325,-73.51526074111462",13,Windmill,1,3
04840a5047543df6a5ff4f78ccc64a04,Collège Édouard-Montpetit (de Gentilly / de Normandie),13,4,True,7,19,1,1,2023-08-31T14:04:02.004000Z,"45.53722603812578,-73.49506705999374",3,Garden,2,1
04840a5047543df6a5ff4f78ccc64a04,Collège Édouard-Montpetit (de Gentilly / de Normandie),13,4,True,7,19,1,1,2023-08-31T14:04:02.004000Z,"45.53722603812578,-73.49506705999374",3,Park,1,1
2a20aa1c87cc30a2968fe04fe4e5b0df,Place Longueuil,8,7,True,0,15,1,1,2023-08-31T14:04:02.049000Z,"45.52841043752244,-73.51716578006744",9,Campground,1,4
2a20aa1c87cc30a2968fe04fe4e5b0df,Place Longueuil,8,7,True,0,15,1,1,2023-08-31T14:04:02.049000Z,"45.52841043752244,-73.51716578006744",9,Harbor or Marina,1,4
2a20aa1c87cc30a2968fe04fe4e5b0df,Place Longueuil,8,7,True,0,15,1,1,2023-08-31T14:04:02.049000Z,"45.52841043752244,-73.51716578006744",9,Landmarks and Outdoors,1,4
2a20aa1c87cc30a2968fe04fe4e5b0df,Place Longueuil,8,7,True,0,15,1,1,2023-08-31T14:04:02.049000Z,"45.52841043752244,-73.51716578006744",9,Park,4,4
2a20aa1c87cc30a2968fe04fe4e5b0df,Place Longueuil,8,7,True,0,15,1,1,2023-08-31T14:04:02.049000Z,"45.52841043752244,-73.51716578006744",9,Playground,1,4
2a20aa1c87cc30a2968fe04fe4e5b0df,Place Longueuil,8,7,True,0,15,1,1,2023-08-31T14:04:02.049000Z,"45.52841043752244,-73.51716578006744",9,Windmill,1,4
734e36f9bfc759c9c5b1b9b44a85966e,Place du Commerce,26,4,True,1,33,1,1,2023-08-31T14:04:02.206000Z,"45.46714,-73.54259",9,Bridge,1,5
734e36f9bfc759c9c5b1b9b44a85966e,Place du Commerce,26,4,True,1,33,1,1,2023-08-31T14:04:02.206000Z,"45.46714,-73.54259",9,Dog Park,2,5
734e36f9bfc759c9c5b1b9b44a85966e,Place du Commerce,26,4,True,1,33,1,1,2023-08-31T14:04:02.206000Z,"45.46714,-73.54259",9,Monument,1,5
734e36f9bfc759c9c5b1b9b44a85966e,Place du Commerce,26,4,True,1,33,1,1,2023-08-31T14:04:02.206000Z,"45.46714,-73.54259",9,Park,5,5
65f5707d61306518123222b4680bc282,Marché Maisonneuve,7,12,True,0,22,1,1,2023-08-31T14:04:02.231000Z,"45.55321884238814,-73.53978216648102",25,Dog Park,2,14
65f5707d61306518123222b4680bc282,Marché Maisonneuve,7,12,True,0,22,1,1,2023-08-31T14:04:02.231000Z,"45.55321884238814,-73.53978216648102",25,Garden,1,14
65f5707d61306518123222b4680bc282,Marché Maisonneuve,7,12,True,0,22,1,1,2023-08-31T14:04:02.231000Z,"45.55321884238814,-73.53978216648102",25,Hiking Trail,1,14
65f5707d61306518123222b4680bc282,Marché Maisonneuve,7,12,True,0,22,1,1,2023-08-31T14:04:02.231000Z,"45.55321884238814,-73.53978216648102",25,Landmarks and Outdoors,1,14
65f5707d61306518123222b4680bc282,Marché Maisonneuve,7,12,True,0,22,1,1,2023-08-31T14:04:02.231000Z,"45.55321884238814,-73.53978216648102",25,Monument,2,14
65f5707d61306518123222b4680bc282,Marché Maisonneuve,7,12,True,0,22,1,1,2023-08-31T14:04:02.231000Z,"45.55321884238814,-73.53978216648102",25,Park,14,14
65f5707d61306518123222b4680bc282,Marché Maisonneuve,7,12,True,0,22,1,1,2023-08-31T14:04:02.231000Z,"45.55321884238814,-73.53978216648102",25,Playground,1,14
65f5707d61306518123222b4680bc282,Marché Maisonneuve,7,12,True,0,22,1,1,2023-08-31T14:04:02.231000Z,"45.55321884238814,-73.53978216648102",25,Plaza,2,14
65f5707d61306518123222b4680bc282,Marché Maisonneuve,7,12,True,0,22,1,1,2023-08-31T14:04:02.231000Z,"45.55321884238814,-73.53978216648102",25,Sculpture Garden,1,14
a7671fb398de9ac6bd6bc552b5323b7a,Parc Kent (de Kent / Hudson),5,20,True,4,27,1,1,2023-08-31T14:04:02.364000Z,"45.5057209331225,-73.62945914268494",13,Dog Park,2,4
a7671fb398de9ac6bd6bc552b5323b7a,Parc Kent (de Kent / Hudson),5,20,True,4,27,1,1,2023-08-31T14:04:02.364000Z,"45.5057209331225,-73.62945914268494",13,Farm,1,4
a7671fb398de9ac6bd6bc552b5323b7a,Parc Kent (de Kent / Hudson),5,20,True,4,27,1,1,2023-08-31T14:04:02.364000Z,"45.5057209331225,-73.62945914268494",13,Garden,1,4
a7671fb398de9ac6bd6bc552b5323b7a,Parc Kent (de Kent / Hudson),5,20,True,4,27,1,1,2023-08-31T14:04:02.364000Z,"45.5057209331225,-73.62945914268494",13,Historic and Protected Site,1,4
a7671fb398de9ac6bd6bc552b5323b7a,Parc Kent (de Kent / Hudson),5,20,True,4,27,1,1,2023-08-31T14:04:02.364000Z,"45.5057209331225,-73.62945914268494",13,Mountain,1,4
a7671fb398de9ac6bd6bc552b5323b7a,Parc Kent (de Kent / Hudson),5,20,True,4,27,1,1,2023-08-31T14:04:02.364000Z,"45.5057209331225,-73.62945914268494",13,Other Great Outdoors,1,4
a7671fb398de9ac6bd6bc552b5323b7a,Parc Kent (de Kent / Hudson),5,20,True,4,27,1,1,2023-08-31T14:04:02.364000Z,"45.5057209331225,-73.62945914268494",13,Park,4,4
a7671fb398de9ac6bd6bc552b5323b7a,Parc Kent (de Kent / Hudson),5,20,True,4,27,1,1,2023-08-31T14:04:02.364000Z,"45.5057209331225,-73.62945914268494",13,Playground,2,4
0e58810dea9e4869279089cb8576642f,Rachel / de Brébeuf,8,19,True,0,29,1,1,2023-08-31T14:04:02.386000Z,"45.52689,-73.57264",32,Dog Park,1,16
0e58810dea9e4869279089cb8576642f,Rachel / de Brébeuf,8,19,True,0,29,1,1,2023-08-31T14:04:02.386000Z,"45.52689,-73.57264",32,Farm,1,16
0e58810dea9e4869279089cb8576642f,Rachel / de Brébeuf,8,19,True,0,29,1,1,2023-08-31T14:04:02.386000Z,"45.52689,-73.57264",32,Historic and Protected Site,1,16
0e58810dea9e4869279089cb8576642f,Rachel / de Brébeuf,8,19,True,0,29,1,1,2023-08-31T14:04:02.386000Z,"45.52689,-73.57264",32,Monument,2,16
0e58810dea9e4869279089cb8576642f,Rachel / de Brébeuf,8,19,True,0,29,1,1,2023-08-31T14:04:02.386000Z,"45.52689,-73.57264",32,Park,16,16
0e58810dea9e4869279089cb8576642f,Rachel / de Brébeuf,8,19,True,0,29,1,1,2023-08-31T14:04:02.386000Z,"45.52689,-73.57264",32,Picnic Area,1,16
0e58810dea9e4869279089cb8576642f,Rachel / de Brébeuf,8,19,True,0,29,1,1,2023-08-31T14:04:02.386000Z,"45.52689,-73.57264",32,Playground,7,16
0e58810dea9e4869279089cb8576642f,Rachel / de Brébeuf,8,19,True,0,29,1,1,2023-08-31T14:04:02.386000Z,"45.52689,-73.57264",32,Stable,1,16
0e58810dea9e4869279089cb8576642f,Rachel / de Brébeuf,8,19,True,0,29,1,1,2023-08-31T14:04:02.386000Z,"45.52689,-73.57264",32,Urban Park,2,16
23f1b244e618444f565f402a81c585d6,Parc St-Laurent (Salk / Thomas-Chapais),4,14,True,4,19,1,1,2023-08-31T14:04:02.446000Z,"45.6062348,-73.6287838",4,Park,4,4
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Fountain,1,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Garden,6,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Harbor or Marina,7,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Hiking Trail,3,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Historic and Protected Site,6,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Landmarks and Outdoors,2,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Monument,8,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Park,8,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Playground,1,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Plaza,6,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Structure,2,8
3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,14,0,True,7,15,1,1,2023-08-31T14:04:02.496000Z,"45.50714391928411,-73.55511903762817",51,Tunnel,1,8
517c47dab7563036263420e5eb1526a6,Casino de Montréal,10,21,True,0,34,1,1,2023-08-31T14:04:02.511000Z,"45.5063732,-73.52457672",9,Dog Park,1,2
517c47dab7563036263420e5eb1526a6,Casino de Montréal,10,21,True,0,34,1,1,2023-08-31T14:04:02.511000Z,"45.5063732,-73.52457672",9,Lake,2,2
517c47dab7563036263420e5eb1526a6,Casino de Montréal,10,21,True,0,34,1,1,2023-08-31T14:04:02.511000Z,"45.5063732,-73.52457672",9,Landmarks and Outdoors,3,2
517c47dab7563036263420e5eb1526a6,Casino de Montréal,10,21,True,0,34,1,1,2023-08-31T14:04:02.511000Z,"45.5063732,-73.52457672",9,Other Great Outdoors,1,2
517c47dab7563036263420e5eb1526a6,Casino de Montréal,10,21,True,0,34,1,1,2023-08-31T14:04:02.511000Z,"45.5063732,-73.52457672",9,Park,2,2
4c422c0fa82a3c9954a411ba87f52901,La Ronde,13,9,True,0,23,1,1,2023-08-31T14:04:02.532000Z,"45.52156536710626,-73.53533238172531",12,Bridge,1,3
4c422c0fa82a3c9954a411ba87f52901,La Ronde,13,9,True,0,23,1,1,2023-08-31T14:04:02.532000Z,"45.52156536710626,-73.53533238172531",12,Dog Park,1,3
4c422c0fa82a3c9954a411ba87f52901,La Ronde,13,9,True,0,23,1,1,2023-08-31T14:04:02.532000Z,"45.52156536710626,-73.53533238172531",12,Historic and Protected Site,3,3
4c422c0fa82a3c9954a411ba87f52901,La Ronde,13,9,True,0,23,1,1,2023-08-31T14:04:02.532000Z,"45.52156536710626,-73.53533238172531",12,Island,1,3
4c422c0fa82a3c9954a411ba87f52901,La Ronde,13,9,True,0,23,1,1,2023-08-31T14:04:02.532000Z,"45.52156536710626,-73.53533238172531",12,Lake,1,3
4c422c0fa82a3c9954a411ba87f52901,La Ronde,13,9,True,0,23,1,1,2023-08-31T14:04:02.532000Z,"45.52156536710626,-73.53533238172531",12,Landmarks and Outdoors,1,3
4c422c0fa82a3c9954a411ba87f52901,La Ronde,13,9,True,0,23,1,1,2023-08-31T14:04:02.532000Z,"45.52156536710626,-73.53533238172531",12,Park,3,3
4c422c0fa82a3c9954a411ba87f52901,La Ronde,13,9,True,0,23,1,1,2023-08-31T14:04:02.532000Z,"45.52156536710626,-73.53533238172531",12,Rock Climbing Spot,1,3
dbe6f3be853e1100918aa06b6418eb86,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),22,3,True,8,27,1,1,2023-08-31T14:04:02.555000Z,"45.45750908083069,-73.6394852399826",6,Campground,2,2
dbe6f3be853e1100918aa06b6418eb86,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),22,3,True,8,27,1,1,2023-08-31T14:04:02.555000Z,"45.45750908083069,-73.6394852399826",6,Park,2,2
dbe6f3be853e1100918aa06b6418eb86,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),22,3,True,8,27,1,1,2023-08-31T14:04:02.555000Z,"45.45750908083069,-73.6394852399826",6,Playground,1,2
dbe6f3be853e1100918aa06b6418eb86,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),22,3,True,8,27,1,1,2023-08-31T14:04:02.555000Z,"45.45750908083069,-73.6394852399826",6,Sculpture Garden,1,2
d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),4,14,True,1,19,1,1,2023-08-31T14:04:02.574000Z,"45.47256100297732,-73.56998920440674",37,Bridge,2,14
d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),4,14,True,1,19,1,1,2023-08-31T14:04:02.574000Z,"45.47256100297732,-73.56998920440674",37,Canal,1,14
d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),4,14,True,1,19,1,1,2023-08-31T14:04:02.574000Z,"45.47256100297732,-73.56998920440674",37,Dog Park,3,14
d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),4,14,True,1,19,1,1,2023-08-31T14:04:02.574000Z,"45.47256100297732,-73.56998920440674",37,Farm,4,14
d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),4,14,True,1,19,1,1,2023-08-31T14:04:02.574000Z,"45.47256100297732,-73.56998920440674",37,Historic and Protected Site,1,14
d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),4,14,True,1,19,1,1,2023-08-31T14:04:02.574000Z,"45.47256100297732,-73.56998920440674",37,Landmarks and Outdoors,1,14
d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),4,14,True,1,19,1,1,2023-08-31T14:04:02.574000Z,"45.47256100297732,-73.56998920440674",37,Monument,1,14
d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),4,14,True,1,19,1,1,2023-08-31T14:04:02.574000Z,"45.47256100297732,-73.56998920440674",37,Park,14,14
d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),4,14,True,1,19,1,1,2023-08-31T14:04:02.574000Z,"45.47256100297732,-73.56998920440674",37,Playground,9,14
d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),4,14,True,1,19,1,1,2023-08-31T14:04:02.574000Z,"45.47256100297732,-73.56998920440674",37,Roof Deck,1,14
bfbe27bd89264f5821d6d0c7f0d2e765,des Ormeaux / de Grosbois,6,9,True,0,15,1,1,2023-08-31T14:04:02.578000Z,"45.605901731906485,-73.53436946868896",2,Park,2,2
3dee6dd50b00ebe97be68a34fa0c1590,Parc Reine-Élizabeth (Penniston / Crawford),13,2,True,3,15,1,1,2023-08-31T14:04:02.581000Z,"45.43914465255811,-73.59173655509949",4,Dog Park,1,2
3dee6dd50b00ebe97be68a34fa0c1590,Parc Reine-Élizabeth (Penniston / Crawford),13,2,True,3,15,1,1,2023-08-31T14:04:02.581000Z,"45.43914465255811,-73.59173655509949",4,Monument,1,2
3dee6dd50b00ebe97be68a34fa0c1590,Parc Reine-Élizabeth (Penniston / Crawford),13,2,True,3,15,1,1,2023-08-31T14:04:02.581000Z,"45.43914465255811,-73.59173655509949",4,Park,2,2
9f8b5a5097e54b755691624a27a320a0,Parc de la Confédération (Fielding / West Hill),17,5,True,1,23,1,1,2023-08-31T14:04:02.594000Z,"45.471881993586074,-73.64002168178558",7,Dog Park,1,3
9f8b5a5097e54b755691624a27a320a0,Parc de la Confédération (Fielding / West Hill),17,5,True,1,23,1,1,2023-08-31T14:04:02.594000Z,"45.471881993586074,-73.64002168178558",7,Park,3,3
9f8b5a5097e54b755691624a27a320a0,Parc de la Confédération (Fielding / West Hill),17,5,True,1,23,1,1,2023-08-31T14:04:02.594000Z,"45.471881993586074,-73.64002168178558",7,Playground,3,3
eeda0f4010f34ca2199f3585a76fef66,Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),2,12,True,0,15,1,1,2023-08-31T14:04:02.636000Z,"45.5534000891078,-73.66225451231003",10,Bathing Area,1,5
eeda0f4010f34ca2199f3585a76fef66,Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),2,12,True,0,15,1,1,2023-08-31T14:04:02.636000Z,"45.5534000891078,-73.66225451231003",10,Dive Spot,1,5
