categoryid,category_name,fsq_name,distance to station,fsq_id,fsq_location
16037,Playground,Fun O Max,106,52ffddfb498e1ae6fe109272,"45.617499783128075,-73.60601127147675"
16014,Farm,Gagnon Multi Services Inc,659,55b0fdb8498ee9842114f0a5,"45.617499783128075,-73.60601127147675"
16019,Hiking Trail,Ge Sports,682,4b35f824c5d048356b5ff043,"45.617499783128075,-73.60601127147675"
16017,Garden,Entreprise Viceversa,713,57a0b352498e3533a4402e5a,"45.617499783128075,-73.60601127147675"
16000,Landmarks and Outdoors,Bowling Anjou-sur-le-lac,969,4b9c5f9df964a520d16336e3,"45.617499783128075,-73.60601127147675"
16026,Monument,Quartier latin,161,42c0decf84ac423f735c4b61,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Saint-Jacques,210,56802344498e1c85f3dd3d45,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Robert-Prévost,307,4e17b09baeb7eb0120c4299a,"45.516926210319546,-73.56425732374191"
16033,Dog Park,Parc à chiens - rue Saint-André,315,5722caf0498e7db35b82a1bd,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Ernest-Ouimet,345,4e4c2605c65bba8554cc12c0,"45.516926210319546,-73.56425732374191"
16017,Garden,Jardin communautaire Ste-Catherine,367,51b4e953498e88f8c35fc168,"45.516926210319546,-73.56425732374191"
16032,Park,Parc St-Jacques,380,4e68441eb61c7d64795403e2,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Émilie-Gamelin,382,c2667f96178b4258224e5e52,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Jehane-Benoit,396,4c1beb298b3aa5938604985f,"45.516926210319546,-73.56425732374191"
16032,Park,Place Émilie-Gamelin,397,4c291934360cef3bd635bedc,"45.516926210319546,-73.56425732374191"
16041,Plaza,Place Pasteur,398,4c20f236132f0f47fd7ea796,"45.516926210319546,-73.56425732374191"
16032,Park,Parc des Veterans,406,4c47baf589a6c9b6b8679b88,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Jean-Narrache,413,4d6dd226ffedf04dc78e5ac5,"45.516926210319546,-73.56425732374191"
16039,Urban Park,Square Saint-Louis,439,4ad4c06cf964a520cbf920e3,"45.516926210319546,-73.56425732374191"
16032,Park,Parc J.-Z.-Léon-Patenaude,441,4c86b065d92ea09374867072,"45.516926210319546,-73.56425732374191"
16041,Plaza,Le Coin du Loup,457,4c95ab3294a0236aaeba9812,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Marcelle-Barthe,469,55edb49a498eb1a8585bc407,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Marthe-Thiéry,470,4e1f2322e4cd0a382308f0d3,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Victor-T-Daubigny,491,4c53689df5f3d13a47c771f8,"45.516926210319546,-73.56425732374191"
16037,Playground,Parc des vikings,507,4b8b0b52f964a520e68f32e3,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Judith-Jasmin,512,4e276ff71f6e88a1545892d1,"45.516926210319546,-73.56425732374191"
16037,Playground,Parc Toussaint-Louverture,512,4e77a9a6b61c22c639266572,"45.516926210319546,-73.56425732374191"
16014,Farm,Reseau Admission,512,4ec00144b6341cd41ed3b356,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Paul-Dozois,552,56f1aeb5cd107ea11ad40cdc,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Urbain-Baudreau-Graveline,562,4c103a19b93cc9b6af7d56e0,"45.516926210319546,-73.56425732374191"
16008,Campground,Camp Saint-Donat,562,5bb00c7c037d41b59425d343,"45.516926210319546,-73.56425732374191"
16037,Playground,Parc des Joyeux-Vikings,579,c20ec4a02fcd4daf504ed626,"45.516926210319546,-73.56425732374191"
16045,Roof Deck,Toit-terrase du Saguenay,584,4f6a64b9e4b07984c0c18435,"45.516926210319546,-73.56425732374191"
16045,Roof Deck,Terrasse piscine at Condos POM,589,4dfd02407d8b30508016dcad,"45.516926210319546,-73.56425732374191"
16037,Playground,Parc Laval,591,4dc6dc93d164eb9ca0127021,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Hector-Charland,594,4e1cde52a809ef911eb6d720,"45.516926210319546,-73.56425732374191"
16037,Playground,Parc des Joyeux-Vikings,603,4e2b63e2d164223a6981f32c,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Hilda-Ramacière,611,4dea8a9bd22da22d4ed6fd9e,"45.516926210319546,-73.56425732374191"
16021,Hot Spring,Sauna G I Joe,635,4e2e2400b61c88c3a78b4e59,"45.516926210319546,-73.56425732374191"
16032,Park,Jardins Ornithologie et compostage,639,50300d67e4b00d67eeed1b36,"45.516926210319546,-73.56425732374191"
16032,Park,Parc de la Fabrique,679,4e1e455f1838e9f93a40a938,"45.516926210319546,-73.56425732374191"
16032,Park,Parc P.A.Q.,685,4bb6b736ef159c746b7376f7,"45.516926210319546,-73.56425732374191"
16026,Monument,Gay Village,687,446f42b7de534bb0cdc8126e,"45.516926210319546,-73.56425732374191"
16037,Playground,Parc Thérèse-Daviau,693,4d5705afb4deb1f71385187a,"45.516926210319546,-73.56425732374191"
16017,Garden,Parc indigène,704,5008350ae4b09da853d87528,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Serge-Garant,725,4c10e80fce57c928548b82d2,"45.516926210319546,-73.56425732374191"
16032,Park,A la Memoire des Personnes Mortes du Sida au Quebec,756,501dfa22e4b090f3fb977677,"45.516926210319546,-73.56425732374191"
16007,Structure,Le 2-22,766,4ed13a71a17c6864e54489b6,"45.516926210319546,-73.56425732374191"
16032,Park,Parc de l'Espoir,792,4dc5878545dd264552730149,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Ethel-Stark,793,4e21de8ed4c0d32590f3ae36,"45.516926210319546,-73.56425732374191"
16032,Park,Parc Raymond-Blain,808,4c7fc844a7958cfa87b0912b,"45.516926210319546,-73.56425732374191"
16044,Rock Climbing Spot,Café Bloc,811,5e5ef494818069000832ad9d,"45.516926210319546,-73.56425732374191"
16017,Garden,Les Terrasses Roy,818,59a18b556bdee625cea4257b,"45.516926210319546,-73.56425732374191"
16032,Park,Place de la Paix,839,48fc8f48a7d747263957181e,"45.516926210319546,-73.56425732374191"
16019,Hiking Trail,Boisé du parc Marcel-Laurin,422,50450460e4b02d097f86418d,"45.506175841460966,-73.71118605136871"
16032,Park,Parc Philippe-Laheurte,554,4c76c622b4b4b60c7790250e,"45.506175841460966,-73.71118605136871"
16037,Playground,Parc de l'Écu,635,4e5fdc66b9934545b5d46072,"45.506175841460966,-73.71118605136871"
16037,Playground,Parc des Équinoxes,665,504faa08e4b0361aab708609,"45.506175841460966,-73.71118605136871"
16032,Park,Parc Bois-Franc,726,4e4ff031b61cf637a4fc1ec9,"45.506175841460966,-73.71118605136871"
16032,Park,Park Across Fabio’s House,782,646be4b3949b937e9f57e646,"45.506175841460966,-73.71118605136871"
16037,Playground,Place des Outardes,921,4dae160f6e81e2dffdc0b3c4,"45.506175841460966,-73.71118605136871"
16033,Dog Park,Dog Park Marcel Laurin,975,4d6a66d31b63a1cdb3db4b2d,"45.506175841460966,-73.71118605136871"
16032,Park,Parc Belanger,165,4e28521eaeb75df8caaabcc6,"45.5129938566323,-73.68249848484993"
16032,Park,Decelle,419,4c6da395c5243704d6bd28eb,"45.5129938566323,-73.68249848484993"
16032,Park,Parc Gohier,520,4c27dcf9ed0ac9b68e6e5faa,"45.5129938566323,-73.68249848484993"
16008,Campground,Supercamp at Vanier College,648,b7eec7f7419e49207786f84a,"45.5129938566323,-73.68249848484993"
16032,Park,Parc Beaudet,655,4bcc5801b6c49c7445849391,"45.5129938566323,-73.68249848484993"
16032,Park,Édifice 750 Marcel Laurin,713,5591dd28498e3f60e0848a2e,"45.5129938566323,-73.68249848484993"
16032,Park,Parc Beaulac,850,5227b1be11d2a45cdf17bc7b,"45.5129938566323,-73.68249848484993"
16037,Playground,Parc Hartenstein,870,4ff83a25e4b03705cea577df,"45.5129938566323,-73.68249848484993"
16032,Park,Parc Grou,881,4fb818d0e4b0f914e0b96a53,"45.5129938566323,-73.68249848484993"
16037,Playground,Parc Hartenstein,344,4ff83a25e4b03705cea577df,"45.51473429416659,-73.69144901633263"
16032,Park,Parc Belanger,618,4e28521eaeb75df8caaabcc6,"45.51473429416659,-73.69144901633263"
16032,Park,Park Harris,900,4f4e1b7de4b0629e7b384c02,"45.51473429416659,-73.69144901633263"
16033,Dog Park,Dog Park Marcel Laurin,914,4d6a66d31b63a1cdb3db4b2d,"45.51473429416659,-73.69144901633263"
16033,Dog Park,Parc Canin,955,4ddcee3b1f6e54b34d9497ec,"45.51473429416659,-73.69144901633263"
16032,Park,Parc Cousineau,1598,4decb52ad22da22d4f0bd7bc,"45.51473429416659,-73.69144901633263"
16032,Park,Parc Marlborough,118,50173609e4b096d00f04afc1,"45.52234149817879,-73.72167885303497"
16032,Park,Malborough Park,224,4cd794832a87a1433248a809,"45.52234149817879,-73.72167885303497"
16014,Farm,Soro Transit,579,5cc0caa39d74680039a6b707,"45.52234149817879,-73.72167885303497"
16033,Dog Park,Parc Canin,716,4e07ccf8b0fbba5eee1eb321,"45.52234149817879,-73.72167885303497"
16032,Park,Parc Noël-Nord,720,4bb14d1ef964a520bc8a3ce3,"45.52234149817879,-73.72167885303497"
16037,Playground,Parc Noel Sud,735,4bb1594cf964a520fb8d3ce3,"45.52234149817879,-73.72167885303497"
16037,Playground,Parc de Beauséjour,1060,4e55776f483b7ae46dab14b3,"45.52234149817879,-73.72167885303497"
16032,Park,Parc de Beauséjour,1174,4db5cd6893a017099df3a503,"45.52234149817879,-73.72167885303497"
16032,Park,Parc Champdore,430,5581e5a2498eb0b2e021409b,"45.566869345371856,-73.64101678133011"
16000,Landmarks and Outdoors,Parc des Hirondelles,475,4daa44316a2303012f0acd24,"45.566869345371856,-73.64101678133011"
16017,Garden,Parc Frédéric-Back – Complexe environnemental de Saint-Michel,636,5218d8eb11d2c0f2142fc33d,"45.566869345371856,-73.64101678133011"
16033,Dog Park,Parc à Chiens,984,4de40ee7d164df857521b0a2,"45.566869345371856,-73.64101678133011"
16032,Park,Parc Beurling,54,51f99434498e8a5a7317f327,"45.44791581215845,-73.58381867408752"
16032,Park,Parc Riverview,357,619fd7966cc85d179a1f742e,"45.44791581215845,-73.58381867408752"
16037,Playground,Wilson Park,359,4e90df64b8f79f71deaec4d8,"45.44791581215845,-73.58381867408752"
16032,Park,Clifford Park,473,4ff24dc6e4b0365ccbdaf0e3,"45.44791581215845,-73.58381867408752"
16000,Landmarks and Outdoors,Montreal Wanderers Game Field,678,4e22fb03628469a574254e8d,"45.44791581215845,-73.58381867408752"
16032,Park,Parc Hadley,704,515f0eebe4b037e78a1ce80b,"45.44791581215845,-73.58381867408752"
16032,Park,Neloswim,752,3a47d74533e44037ad9b1f04,"45.44791581215845,-73.58381867408752"
16032,Park,Parc Norman Dawe,788,4e3edf3dfa76455375cb13c1,"45.44791581215845,-73.58381867408752"
16026,Monument,Téo la machine écologique,835,e5f098c43855450c908400f3,"45.44791581215845,-73.58381867408752"
16032,Park,Parc Honorable George O'Reilly,902,4ca87e3844a8224bedf11740,"45.44791581215845,-73.58381867408752"
16032,Park,Parc du Quai-de-la-Tortue,979,5179c6db498e11ab2e537f08,"45.44791581215845,-73.58381867408752"
16032,Park,Parc de la verendrye,998,51c4cda6498e562c1e6ca202,"45.44791581215845,-73.58381867408752"
16032,Park,Parc Dunkerque,84,4fb8676ce4b059d06e35f409,"45.51293324107222,-73.63389015197754"
16032,Park,Mont Royal,375,60fe14b2c6d76d4995a8c3b4,"45.51293324107222,-73.63389015197754"
16032,Park,Parc T.S. Darling Park,526,4dc5501345dd2645526c62e7,"45.51293324107222,-73.63389015197754"
16037,Playground,Place Darlington,577,4c2e92da452620a125281c0f,"45.51293324107222,-73.63389015197754"
16033,Dog Park,Parc Canin - Place de Darlington,624,5f25f868ac280a67933a4937,"45.51293324107222,-73.63389015197754"
16032,Park,Ville Mont Royal,644,2f181ae397d849f6178e7b1b,"45.51293324107222,-73.63389015197754"
16017,Garden,Châteaufort Community Garden,841,629b80c544a1bb270672dd2c,"45.51293324107222,-73.63389015197754"
16026,Monument,The red telephone booth,861,4fa3c54ce4b0419374a48d8c,"45.51293324107222,-73.63389015197754"
16037,Playground,Parc Connaught,864,4e3cbf0752b1a04aff0f9a2a,"45.51293324107222,-73.63389015197754"
16032,Park,Parc de Ville Mont-Royal,864,4de3cbbe1f6e3190cd2fa94c,"45.51293324107222,-73.63389015197754"
16032,Park,Parc Mahatma Gandhi,909,4ded71d152b13dda25e1e694,"45.51293324107222,-73.63389015197754"
16032,Park,Parc Dunlop,980,4e8a1e9793ad145f186b3bc2,"45.51293324107222,-73.63389015197754"
16019,Hiking Trail,Funboard,990,f4f4930089d2447d775a18a3,"45.51293324107222,-73.63389015197754"
16032,Park,Parc des Rapides,120,4ba64f08f964a520bd4439e3,"45.42947143740888,-73.59309915918857"
16032,Park,Parc Raymond,803,4c8281ea74d7b60cf3ee80d8,"45.42947143740888,-73.59309915918857"
16054,Windmill,Cartier Energie Eolienne,336,6a77cc53e94049e6d89b8fc2,"45.52331869398737,-73.52012693881989"
16037,Playground,Parc d'assigny,416,4bc20ad5461576b070b67c32,"45.52331869398737,-73.52012693881989"
16032,Park,Parc la Fayette,577,5000ccc8e4b077654e5874de,"45.52331869398737,-73.52012693881989"
16008,Campground,Boardwalk - Domaine d'Iberville Apartments,941,924a06c7d382450b141a188c,"45.52331869398737,-73.52012693881989"
16032,Park,Parc St-Charles,60,51892d8f498e194bbe6cbc1c,"45.53368199320325,-73.51526074111462"
16032,Park,St Charles Parcs,69,25a4813844a455b3e233ad44,"45.53368199320325,-73.51526074111462"
16018,Harbor or Marina,Club Nautique de Longueuil Inc,395,4da4e0ae0437bc50a6e08de6,"45.53368199320325,-73.51526074111462"
16032,Park,Parc St Mark,409,4e04f520d22d09335ac74fbd,"45.53368199320325,-73.51526074111462"
16008,Campground,Boardwalk - Domaine d'Iberville Apartments,426,924a06c7d382450b141a188c,"45.53368199320325,-73.51526074111462"
16008,Campground,Sogerive RV Park,508,5af8badc51950e002cf54275,"45.53368199320325,-73.51526074111462"
16018,Harbor or Marina,Marina Port de Plaisance,756,4dfc0e7b52b18923030b134c,"45.53368199320325,-73.51526074111462"
16008,Campground,Base de Plein Air Jean-Jeune,811,1205535b0cd445fb8eb6ae9c,"45.53368199320325,-73.51526074111462"
16000,Landmarks and Outdoors,Parc Marie-victorin,855,51c64532498ef33c5ce40437,"45.53368199320325,-73.51526074111462"
16018,Harbor or Marina,Marine Daniel Masson,863,1ca6d1fe162f4459c36a2330,"45.53368199320325,-73.51526074111462"
16017,Garden,Traverse de Lutins,869,57656987498ec1d7f6a66f83,"45.53368199320325,-73.51526074111462"
16054,Windmill,Cartier Energie Eolienne,888,6a77cc53e94049e6d89b8fc2,"45.53368199320325,-73.51526074111462"
16037,Playground,Parc d'assigny,985,4bc20ad5461576b070b67c32,"45.53368199320325,-73.51526074111462"
16032,Park,Longueuil de Normandie Parc,616,2162b1105f9034d1d1205649,"45.53722603812578,-73.49506705999374"
16017,Garden,Traverse de Lutins,889,57656987498ec1d7f6a66f83,"45.53722603812578,-73.49506705999374"
16017,Garden,Solarium de Paris Inc,971,4e4017b062e19d610990385f,"45.53722603812578,-73.49506705999374"
16054,Windmill,Cartier Energie Eolienne,306,6a77cc53e94049e6d89b8fc2,"45.52841043752244,-73.51716578006744"
16008,Campground,Boardwalk - Domaine d'Iberville Apartments,436,924a06c7d382450b141a188c,"45.52841043752244,-73.51716578006744"
16037,Playground,Parc d'assigny,485,4bc20ad5461576b070b67c32,"45.52841043752244,-73.51716578006744"
16032,Park,Parc St-Charles,545,51892d8f498e194bbe6cbc1c,"45.52841043752244,-73.51716578006744"
16032,Park,St Charles Parcs,555,25a4813844a455b3e233ad44,"45.52841043752244,-73.51716578006744"
16000,Landmarks and Outdoors,Parc Marie-victorin,768,51c64532498ef33c5ce40437,"45.52841043752244,-73.51716578006744"
16018,Harbor or Marina,Club Nautique de Longueuil Inc,823,4da4e0ae0437bc50a6e08de6,"45.52841043752244,-73.51716578006744"
16032,Park,Parc la Fayette,926,5000ccc8e4b077654e5874de,"45.52841043752244,-73.51716578006744"
16032,Park,Parc St Mark,991,4e04f520d22d09335ac74fbd,"45.52841043752244,-73.51716578006744"
16006,Bridge,Nouveau pont Champlain,248,7e79eba4bdec4841077697ab,"45.46714,-73.54259"
16026,Monument,Nouveau pont Champlain,248,7e79eba4bdec4841077697ab,"45.46714,-73.54259"
16032,Park,Parc de l'Épervière,382,4e20b4cb814d32181a6d9568,"45.46714,-73.54259"
16033,Dog Park,Parc a chiens Ile des soeurs,422,4f892a4ee4b0b1c4af7b6a39,"45.46714,-73.54259"
16033,Dog Park,Parc à chiens,427,4e537dab1850878f1b975c94,"45.46714,-73.54259"
16032,Park,Parc de la Fontaine,447,4e22c4d48130e92fc6a4a3e2,"45.46714,-73.54259"
16032,Park,Parc de la Metairie,701,507c88aee4b09a4c62530c0f,"45.46714,-73.54259"
16032,Park,Parc de l'esplanade de la Pointe-Nord,794,646b9cb84873d03e8241d576,"45.46714,-73.54259"
16032,Park,Parc Lacoursière,798,4f8b397fe4b09efba32e680c,"45.46714,-73.54259"
16026,Monument,CCSE Maisonneuve,36,8d17a704ec67499ef2474d74,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Laliberte,39,5c44f2203183940025e27c98,"45.55321884238814,-73.53978216648102"
16017,Garden,Jardin communautaire Maisonneuve,129,4bf96e7a5317a5935d3f017f,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Ovila-Pelletier,207,4c2f707166e40f4773e1c18b,"45.55321884238814,-73.53978216648102"
16026,Monument,Aiello Sebastiano Monuments Inc,339,193d87e6c82c4c00e4fc0fe5,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Linéaire,376,5bbe741b86f4cc002c209df2,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Sicard,480,4ce7f79a8ef78cfacd03979b,"45.55321884238814,-73.53978216648102"
16037,Playground,Parc Jacques-Blanchet,500,4dfa2129b0fb0401c7f7477b,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Morgan,594,4c9e21612fb1a1436b27e740,"45.55321884238814,-73.53978216648102"
16019,Hiking Trail,"Atelier Mark Lumber Inc, l",660,a358df594f9f431134f55e37,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Théodore,665,51a0beb4498e4610e88b7a4a,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Wolfred-Nelson,716,517d4245e4b0428391d08cd3,"45.55321884238814,-73.53978216648102"
16033,Dog Park,Parc à chiens Wilfred Nelson,719,4f6a5196e4b0b949c4054aee,"45.55321884238814,-73.53978216648102"
16032,Park,Place Simon-Valois,721,4c2f5c41a0ced13af857106e,"45.55321884238814,-73.53978216648102"
16041,Plaza,Place Simon-Valois,721,4c2f5c41a0ced13af857106e,"45.55321884238814,-73.53978216648102"
16032,Park,Place Saint-Aloysius,833,4c08f5c66071a5932002dd32,"45.55321884238814,-73.53978216648102"
16000,Landmarks and Outdoors,Tout-Terrain Fédération Québécoise des Clubs Quads,843,835ea22c86fa4fb25ad9a574,"45.55321884238814,-73.53978216648102"
16032,Park,Parc St-Aloysius,855,50c284cee4b092542b9ce24d,"45.55321884238814,-73.53978216648102"
16032,Park,Promenade Luc-Larivée,871,4dbe0d8ea86e0e98a209cb06,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Saint-Clément,883,4e1763f9483b5cfa49c01be4,"45.55321884238814,-73.53978216648102"
16033,Dog Park,Parc à Chiens Lalancette,929,4e22fe52922e11c00664ea8f,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Jeanne-d'Arc,942,4c4c48b8712ac928dbad1b6e,"45.55321884238814,-73.53978216648102"
16047,Sculpture Garden,Statue de Maurice Richard,945,4af9b204f964a5206d1322e3,"45.55321884238814,-73.53978216648102"
16041,Plaza,Esplanade Financière Sun Life,963,4fb54ecc0cd6896958ab678d,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Lalancette Hochelag,1060,4cb36530db32f04d62fbd64d,"45.55321884238814,-73.53978216648102"
16032,Park,Parc Mahatma Gandhi,105,4ded71d152b13dda25e1e694,"45.5057209331225,-73.62945914268494"
16017,Garden,Châteaufort Community Garden,311,629b80c544a1bb270672dd2c,"45.5057209331225,-73.62945914268494"
16037,Playground,Place Darlington,435,4c2e92da452620a125281c0f,"45.5057209331225,-73.62945914268494"
16037,Playground,Parc de Sousa Mendes,523,4e23530d7d8b71715bbe84ac,"45.5057209331225,-73.62945914268494"
16014,Farm,Blue Star,542,28aee4fb60914c193824533b,"45.5057209331225,-73.62945914268494"
16033,Dog Park,Parc Canin - Place de Darlington,579,5f25f868ac280a67933a4937,"45.5057209331225,-73.62945914268494"
16027,Mountain,Mont Avila,697,5329edca498ed58e83ee9529,"45.5057209331225,-73.62945914268494"
16033,Dog Park,Atrium Pathonic,764,4da0de1d22a5f04d02c2ef54,"45.5057209331225,-73.62945914268494"
16032,Park,Parc Marie-Gérin-Lajoie Park,780,4e09c433d1640223a4abc12b,"45.5057209331225,-73.62945914268494"
16020,Historic and Protected Site,Local JET,783,4eaeeda9dab4a75e0ab84a37,"45.5057209331225,-73.62945914268494"
16032,Park,Parc Dunkerque,914,4fb8676ce4b059d06e35f409,"45.5057209331225,-73.62945914268494"
16032,Park,Parc Atholstan,923,5033c3afe4b0ee26f2c6223e,"45.5057209331225,-73.62945914268494"
16030,Other Great Outdoors,Cinq Coins,923,4ec7f8f349010f98cd1dcb08,"45.5057209331225,-73.62945914268494"
16037,Playground,Parc Lafontaine Playground,164,4dcb0d158877502200cd17bd,"45.52689,-73.57264"
16032,Park,Parc la Fontaine,264,4ad4c06cf964a520cef920e3,"45.52689,-73.57264"
16032,Park,La Fontaine Park,280,173f5b1f45c8450ae079f2f8,"45.52689,-73.57264"
16039,Urban Park,Parc Lafontaine,283,4c8bd07ec37a6dcbb153f17a,"45.52689,-73.57264"
16039,Urban Park,Parc Lafontaine,301,4bd0e56fa8b3a5932fe8645f,"45.52689,-73.57264"
16032,Park,Tennis Parc Lafontaine,440,4c83bd1dd34ca143dedc3780,"45.52689,-73.57264"
16033,Dog Park,Parc à chiens du Parc la Fontaine,546,4b9ac3c3f964a5208ad335e3,"45.52689,-73.57264"
16037,Playground,Parc de la Bolduc,591,4bfeef10daf9c9b6477df9ef,"45.52689,-73.57264"
16020,Historic and Protected Site,Société d`histoire et de généalogie du Plateau-Mont-Royala,671,3949df56bb9240075e8793d6,"45.52689,-73.57264"
16032,Park,Parc Denise-Morelle,718,4c96421df7cfa1cd0a89c415,"45.52689,-73.57264"
16032,Park,Mont Royal,747,418c9bd72df146bba62e328c,"45.52689,-73.57264"
16032,Park,Parc Urbain-Baudreau-Graveline,764,4c103a19b93cc9b6af7d56e0,"45.52689,-73.57264"
16037,Playground,Parc Thérèse-Daviau,767,4d5705afb4deb1f71385187a,"45.52689,-73.57264"
16014,Farm,Reseau Admission,786,4ec00144b6341cd41ed3b356,"45.52689,-73.57264"
16037,Playground,Parc des Compagnons-de-Saint-Laurent,787,4ba3881ff964a520e64438e3,"45.52689,-73.57264"
16032,Park,Le Metro Mont-Royal by HomeInMontreal,798,55a855626be5448dfc74f629,"45.52689,-73.57264"
16036,Picnic Area,Parc Drolet-Rachel,820,4c607b7412e5c928cf531f4c,"45.52689,-73.57264"
16037,Playground,Parc Jean-jacques-olier,834,4ddaae80ae60680f1553cca2,"45.52689,-73.57264"
16037,Playground,Parc Albert Saint-Martin,850,4bec1543a9900f47b2861840,"45.52689,-73.57264"
16032,Park,Parc des Pompiers,860,4e4eeb18e4cdc76dc9aa0dba,"45.52689,-73.57264"
16032,Park,Parc Persillier-Lachapelle,861,4cd1b33bde0f6dcb0ea67263,"45.52689,-73.57264"
16026,Monument,"Rue Laval anmeldelser, Montreal",897,7c37b2917092414506b726bb,"45.52689,-73.57264"
16032,Park,Parc J.-Z.-Léon-Patenaude,906,4c86b065d92ea09374867072,"45.52689,-73.57264"
16032,Park,Parc Jean-Narrache,906,4d6dd226ffedf04dc78e5ac5,"45.52689,-73.57264"
16032,Park,Placette Duluth & Laval,909,573b60ac498e1862619c32cd,"45.52689,-73.57264"
16026,Monument,Loge335,935,52f998be498ecd8c50e44e50,"45.52689,-73.57264"
16048,Stable,Le p'tit pispot des artistes,942,51f5dca9454a40e436c725be,"45.52689,-73.57264"
16037,Playground,Parc Gilles Lefebvre,966,4c154309a1010f4715c44d18,"45.52689,-73.57264"
16032,Park,Parc Victor-T-Daubigny,966,4c53689df5f3d13a47c771f8,"45.52689,-73.57264"
16032,Park,Parc Jehane-Benoit,975,4c1beb298b3aa5938604985f,"45.52689,-73.57264"
16032,Park,Parc Judith-Jasmin,995,4e276ff71f6e88a1545892d1,"45.52689,-73.57264"
16032,Park,Parc Charles-Mayer,1030,4e1dd206b61c7cb34d95b478,"45.52689,-73.57264"
16000,Landmarks and Outdoors,École Daniel Johnson - Soccer Field,148,4df7e5c152b1e8ca02cd309d,"45.65140583915357,-73.50041270256041"
16032,Park,Parc St-Laurent,87,4c2fc4df3896e21e8e90e490,"45.6062348,-73.6287838"
16032,Park,Parc Aimé-Léonard,742,4e0de9987d8bb178a8a3496c,"45.6062348,-73.6287838"
16032,Park,Berge Jean Guy Roger,895,5211407911d2a20e6ea97e8d,"45.6062348,-73.6287838"
16032,Park,Parc Sauvé,928,4e3b43a5b61cb577be5a8d57,"45.6062348,-73.6287838"
16020,Historic and Protected Site,Édifice Lucien-Saulnier,90,53bae8ab498e708954690a9d,"45.50714391928411,-73.55511903762817"
16016,Fountain,Place Vauquelin,164,4c464298342c1b8d4b2ab689,"45.50714391928411,-73.55511903762817"
16041,Plaza,Place Jacques Cartier,173,4ad4c06bf964a520b2f920e3,"45.50714391928411,-73.55511903762817"
16020,Historic and Protected Site,Champ-de-Mars,177,4ad4c06cf964a520e0f920e3,"45.50714391928411,-73.55511903762817"
16017,Garden,Jardin de Metis,200,4e14dcb618384368edca87ee,"45.50714391928411,-73.55511903762817"
16041,Plaza,Cours le Royer,228,4d55e19116a6b60c2c5450f8,"45.50714391928411,-73.55511903762817"
16017,Garden,Jardin du Gouverneur,230,4dfb73412271baece2431772,"45.50714391928411,-73.55511903762817"
16026,Monument,Petit Navire,245,54c77ebabfe2445604945ff5,"45.50714391928411,-73.55511903762817"
16017,Garden,Coupes Forexpert,253,5f7649fd277cc8517c27b8db,"45.50714391928411,-73.55511903762817"
16000,Landmarks and Outdoors,Maisonneuve Monument,270,5198f28d498e7777abfe419d,"45.50714391928411,-73.55511903762817"
16007,Structure,Notre-Dame Basilica of Montréal (Basilique Notre-Dame de Montréal),302,4b0d9f4ef964a5207a4c23e3,"45.50714391928411,-73.55511903762817"
16041,Plaza,Place d'Armes,305,4d49a48c11a36ea8d8082a1c,"45.50714391928411,-73.55511903762817"
16018,Harbor or Marina,Quai Jacques-Cartier,336,4c7034bf34443704846c235f,"45.50714391928411,-73.55511903762817"
16026,Monument,Saint-Sulpice Seminary,339,4ad4c06cf964a520dff920e3,"45.50714391928411,-73.55511903762817"
16020,Historic and Protected Site,Site patrimonial du Vieux-Séminaire-de-Saint-Sulpice,360,53480a33498ed4f7efea1ae1,"45.50714391928411,-73.55511903762817"
16020,Historic and Protected Site,Maison Papineau,384,51ccdcef498eb1baa4f86c9f,"45.50714391928411,-73.55511903762817"
16017,Garden,Rose Garden,387,04660fdc993f47f390269ed0,"45.50714391928411,-73.55511903762817"
16026,Monument,Maison Alcan,387,986c603574544e79d9ec1780,"45.50714391928411,-73.55511903762817"
