,station_id,name,id,empty_slots,has_ebikes,ebikes,slots,renting,returning,latitude,longitude,timestamp
716,7fb17e275b3e5006964621b39f5decbd,Jean-Talon / de l'Épée,7fb17e275b3e5006964621b39f5decbd,8,True,0,15,1,1,45.527941351769826,-73.62388551235199,2023-08-28T14:41:43.891000Z
717,6ceb61dfee8f4b2579bf379a32e5cceb,20e avenue / de Bellechasse,6ceb61dfee8f4b2579bf379a32e5cceb,17,True,0,19,1,1,45.559962552180544,-73.5769522190094,2023-08-28T14:41:43.525000Z
718,c054c5865bd34c60cbefb2e604b147a9,Garnier / Beaubien,c054c5865bd34c60cbefb2e604b147a9,15,True,0,15,1,1,45.541510228130996,-73.5984206199646,2023-08-28T14:41:43.459000Z
719,e16c272171145fcbfdd9915cd4a7fd5c,Boyer / Jean-Talon,e16c272171145fcbfdd9915cd4a7fd5c,16,True,1,23,1,1,45.54152678327907,-73.61248868051915,2023-08-28T14:41:43.763000Z
720,5fe27f765b1c3a37dd8b9f9e155ebfff,Aylwin / Ontario,5fe27f765b1c3a37dd8b9f9e155ebfff,16,True,0,27,1,1,45.54428297135084,-73.54544162750244,2023-08-28T14:41:43.764000Z
721,8d0fb7bb1314e8606221b40cf9608194,Notre-Dame / McGill,8d0fb7bb1314e8606221b40cf9608194,2,True,0,19,1,1,45.501023131616485,-73.55944812297821,2023-08-28T14:41:43.446000Z
722,85c697a6f2803497cabda74c8a7d06f1,Métro Place Saint-Henri (St-Ferdinand / St-Jacques),85c697a6f2803497cabda74c8a7d06f1,1,True,3,27,1,1,45.47728092665489,-73.58730420470238,2023-08-28T14:41:43.797000Z
723,d63041391198f1496b84b02d71a3ed90,St-Rémi / Ste-Émilie,d63041391198f1496b84b02d71a3ed90,16,True,2,27,1,1,45.46976497412213,-73.58923405408859,2023-08-28T14:41:43.614000Z
724,c4ab40e07da1c28d750a9d49015a9a23,Drummond / Sherbrooke,c4ab40e07da1c28d750a9d49015a9a23,13,True,7,23,1,1,45.50057346904464,-73.57825040817261,2023-08-28T14:41:43.702000Z
725,b30f2d1a277142c9960048d1b4d41ccd,des Érables / Laurier,b30f2d1a277142c9960048d1b4d41ccd,13,True,0,15,1,1,45.53852599499357,-73.57773274183273,2023-08-28T14:41:44.081000Z
726,211d7569d9cc6e11c0928da13e279586,Clark / Rachel,211d7569d9cc6e11c0928da13e279586,9,True,7,31,1,1,45.51736881196649,-73.58209669589996,2023-08-28T14:41:43.729000Z
727,9104897455b1a137d3c16525dc4aa503,Northcliffe / Notre-Dame-de-Grâce,9104897455b1a137d3c16525dc4aa503,9,True,4,15,1,1,45.47781599566346,-73.61503422260284,2023-08-28T14:41:43.816000Z
728,10ed62c1896dfd6c7c180f356d2f87a2,Clark / de Liège,10ed62c1896dfd6c7c180f356d2f87a2,7,True,5,19,1,1,45.5399716347916,-73.638114631176,2023-08-28T14:41:43.856000Z
729,4863e13ad31f9c44326032df3c09519b,du Marché Central / Crémazie,4863e13ad31f9c44326032df3c09519b,10,True,1,15,1,1,45.53341740599902,-73.64888370037079,2023-08-28T14:41:43.431000Z
730,eb1ae7d3b1ac967366e29b26d658164e,McKenna / Édouard-Montpetit,eb1ae7d3b1ac967366e29b26d658164e,0,True,11,19,1,1,45.50116506773693,-73.62054750323296,2023-08-28T14:41:44.049000Z
